"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Nassir Little","POR",20,1,0,1,8.9,1,0,2,0,0,1,0,1,2,50,1,3,4,0,0,0,0,1,5.8,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,"2021-01-18"
"Sekou Doumbouya","DET",20,1,0,1,10.3,1,0,2,0,0,1,0,1,2,50,0,1,1,0,2,0,0,1,0.2,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,-4,"2021-01-18"
"Adam Mokoka","CHI",22,1,1,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-18"
"Aron Baynes","TOR",34,1,1,0,11.2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,1.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-1,"2021-01-18"
"Boban Marjanovic","DAL",32,1,0,1,3.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-2,"2021-01-18"
"DeAndre' Bembry","TOR",26,1,1,0,2.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2021-01-18"
"Gary Clark","ORL",26,1,0,1,18.8,0,0,5,0,0,5,0,0,0,0,0,2,2,0,0,0,1,1,5.4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,-3,"2021-01-18"
"Isaiah Stewart","DET",19,1,0,1,12.1,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,1,2,6.9,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2021-01-18"
"Jordan Poole","GSW",21,1,1,0,5.4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,"2021-01-18"
"KZ Okpala","MIA",21,1,1,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-18"
"Keljin Blevins","POR",25,1,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-18"
"Malachi Flynn","TOR",22,1,1,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-18"
"Nate Hinton","DAL",21,1,0,1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-18"
"Nerlens Noel","NYK",26,1,1,0,13.6,0,0,1,0,0,1,0,0,0,0,1,3,4,0,1,1,2,0,12.8,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,7,"2021-01-18"
"Rajon Rondo","ATL",34,1,1,0,7.6,0,0,2,0,0,1,0,0,0,0,1,1,2,2,1,0,0,0,4.4,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,"2021-01-18"
"Saddiq Bey","DET",21,1,0,1,3.5,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-2,"2021-01-18"
"Solomon Hill","ATL",29,1,1,0,15.7,0,0,2,0,0,1,0,0,0,0,0,1,1,1,3,1,0,0,2.7,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,"2021-01-18"
"Svi Mykhailiuk","DET",23,1,0,1,13.3,0,0,3,0,0,2,0,0,0,0,2,2,4,4,1,2,0,2,15.8,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,4,"2021-01-18"
"Tim Hardaway Jr.","DAL",28,1,0,1,26.7,0,0,12,0,0,6,0,0,0,0,1,4,5,1,2,0,0,1,5.5,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12,0,-9,"2021-01-18"
"Timothe Luwawu-Cabarrot","BKN",25,1,1,0,9.1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,-1,"2021-01-18"
"Tre Jones","SAS",21,1,1,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-18"
"Trey Lyles","SAS",25,1,1,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-18"
"Tyler Bey","DAL",22,1,0,1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-18"
"Tyrell Terry","DAL",20,1,0,1,3.3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,"2021-01-18"
"Wes Iwundu","DAL",26,1,0,1,16.8,0,0,4,0,0,4,0,0,0,0,0,2,2,1,0,1,0,1,6.9,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,-1,"2021-01-18"
"Yuta Watanabe","TOR",26,1,1,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-18"
