"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Bojan Bogdanovic","UTA",31,1,0,1,34,9,3,16,18.8,1,5,20,2,2,100,3,4,7,1,0,0,1,0,21.9,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,0,5,"2020-12-26"
"DeAndre' Bembry","TOR",26,1,0,1,5.6,2,1,2,50,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2.2,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,"2020-12-26"
"Deni Avdija","WAS",20,1,0,1,14.7,5,2,2,100,1,1,100,0,1,0,0,3,3,2,0,0,0,4,11.6,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,"2020-12-26"
"Grayson Allen","MEM",25,1,0,1,29.5,10,2,6,33.3,1,5,20,5,5,100,3,1,4,2,0,0,0,0,17.8,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,12,"2020-12-26"
"P.J. Washington","CHA",22,1,0,1,29.1,18,7,15,46.7,1,3,33.3,3,6,50,2,6,8,1,2,2,3,3,42.1,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,3,16,"2020-12-26"
"Robin Lopez","WAS",32,1,0,1,17.9,4,1,2,50,0,0,0,2,4,50,1,2,3,0,0,0,1,1,10.6,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,4,"2020-12-26"
"Dante Exum","CLE",25,1,1,0,13.2,4,2,3,66.7,0,1,0,0,0,0,0,3,3,4,0,0,0,1,13.6,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,11,"2020-12-26"
"Enes Kanter","POR",28,1,1,0,18.3,10,4,5,80,0,0,0,2,2,100,4,5,9,0,2,0,1,2,21.8,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,17,"2020-12-26"
"Gary Trent Jr.","POR",21,1,1,0,5.9,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1.2,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,"2020-12-26"
"Mike Scott","PHI",32,1,1,0,16.8,3,1,5,20,1,5,20,0,0,0,0,2,2,0,0,0,0,0,5.4,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,3,"2020-12-26"
"Tyus Jones","MEM",24,1,0,1,16,0,0,4,0,0,2,0,0,0,0,0,1,1,3,0,0,1,0,8.7,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,1,"2020-12-26"
"Bradley Beal","WAS",27,1,0,1,37.2,39,14,24,58.3,2,5,40,9,13,69.2,2,5,7,5,4,2,0,2,56.9,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,4,33,"2020-12-26"
"Chris Boucher","TOR",27,1,0,1,28.3,22,9,13,69.2,3,4,75,1,2,50,4,6,10,1,0,0,7,4,56.5,1,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,31,"2020-12-26"
"D'Angelo Russell","MIN",24,1,1,0,34.2,25,9,21,42.9,3,6,50,4,8,50,0,2,2,6,2,1,0,4,37.4,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,4,14,"2020-12-26"
"Hamidou Diallo","OKC",22,1,1,0,19.7,8,3,8,37.5,0,1,0,2,3,66.7,2,4,6,2,2,1,0,1,19.2,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,10,"2020-12-26"
"Kevin Knox II","NYK",21,1,0,1,28.6,7,3,6,50,1,3,33.3,0,0,0,3,1,4,3,1,0,0,2,15.3,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,8,"2020-12-26"
"LaMarcus Aldridge","SAS",35,1,1,0,28.7,12,5,14,35.7,1,5,20,1,2,50,1,5,6,4,0,0,1,2,28.2,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,1,13,"2020-12-26"
"Naz Reid","MIN",21,1,1,0,17.6,8,3,8,37.5,2,4,50,0,0,0,0,2,2,2,1,1,0,1,15.4,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,8,"2020-12-26"
"Raul Neto","WAS",28,1,0,1,9.2,11,4,4,100,3,3,100,0,0,0,0,0,0,0,1,0,0,2,10,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,"2020-12-26"
"Cameron Johnson","PHX",24,1,0,1,25.1,8,3,10,30,2,8,25,0,0,0,1,1,2,1,0,1,0,1,14.9,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,0,4,"2020-12-26"
"Damian Jones","PHX",25,1,0,1,15.5,2,1,3,33.3,0,0,0,0,0,0,0,2,2,0,0,0,0,2,4.4,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,"2020-12-26"
"Denzel Valentine","CHI",27,1,0,1,12.9,11,4,6,66.7,3,4,75,0,0,0,0,1,1,0,0,1,1,0,18.2,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,12,"2020-12-26"
"Keldon Johnson","SAS",21,1,1,0,28.5,12,5,15,33.3,0,2,0,2,2,100,2,7,9,0,2,1,1,2,26.8,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,0,11,"2020-12-26"
"Matt Thomas","TOR",26,1,0,1,18.9,8,3,8,37.5,2,5,40,0,0,0,0,3,3,1,1,0,0,0,12.1,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,6,"2020-12-26"
"LaMelo Ball","CHA",19,1,0,1,15.3,13,5,10,50,2,4,50,1,2,50,2,3,5,1,2,1,0,1,21.5,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,11,"2020-12-26"
"Cedi Osman","CLE",25,1,1,0,25.9,22,7,12,58.3,4,7,57.1,4,6,66.7,0,4,4,0,0,1,0,1,29.8,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,21,"2020-12-26"
"Ish Smith","WAS",32,1,0,1,22.3,8,4,9,44.4,0,1,0,0,3,0,0,4,4,3,1,0,0,1,16.3,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,5,"2020-12-26"
"Aleksej Pokusevski","OKC",19,1,1,0,10.9,0,0,6,0,0,6,0,0,0,0,0,4,4,0,1,1,1,2,9.8,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,-1,"2020-12-26"
"Joe Ingles","UTA",33,1,0,1,25.9,10,3,8,37.5,2,5,40,2,2,100,1,1,2,0,3,0,0,3,9.4,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,1,"2020-12-26"
"Lonnie Walker IV","SAS",22,1,1,0,24.9,14,6,14,42.9,2,8,25,0,1,0,1,3,4,2,2,0,0,3,19.8,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,1,8,"2020-12-26"
"Reggie Bullock","NYK",29,1,0,1,27.4,6,2,7,28.6,1,4,25,1,2,50,0,3,3,2,0,0,0,4,12.6,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,1,"2020-12-26"
"Gorgui Dieng","MEM",30,1,0,1,7,5,2,5,40,1,3,33.3,0,0,0,0,2,2,0,1,0,0,1,6.4,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,2,"2020-12-26"
"Patrick Williams","CHI",19,1,0,1,22.1,9,2,6,33.3,1,1,100,4,4,100,1,1,2,1,4,0,1,0,11.9,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,5,"2020-12-26"
"Brandon Clarke","MEM",24,1,0,1,20.1,4,2,8,25,0,1,0,0,0,0,1,2,3,1,0,0,0,4,9.1,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0,-2,"2020-12-26"
"Elfrid Payton","NYK",26,1,0,1,18.2,0,0,6,0,0,3,0,0,0,0,0,3,3,1,0,0,0,1,5.1,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,-3,"2020-12-26"
"Lauri Markkanen","CHI",23,1,0,1,27.2,16,6,14,42.9,2,8,25,2,3,66.7,2,7,9,0,2,0,0,2,24.8,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,1,12,"2020-12-26"
"Blake Griffin","DET",31,1,0,1,44.3,26,9,21,42.9,8,16,50,0,0,0,0,6,6,4,3,3,0,1,45.2,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,0,23,"2020-12-26"
"Carmelo Anthony","POR",36,1,1,0,20.4,5,2,9,22.2,1,2,50,0,0,0,0,1,1,2,0,2,0,2,15.2,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,0,3,"2020-12-26"
"Coby White","CHI",20,1,0,1,25,12,4,10,40,4,7,57.1,0,0,0,1,1,2,3,4,0,1,2,17.9,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,6,"2020-12-26"
"John Konchar","MEM",24,1,0,1,15.6,7,1,3,33.3,1,3,33.3,4,4,100,1,3,4,0,1,2,1,1,19.8,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,10,"2020-12-26"
"RJ Barrett","NYK",20,1,0,1,37.1,10,2,15,13.3,0,6,0,6,8,75,1,5,6,4,4,0,0,0,19.2,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13,2,1,"2020-12-26"
"Royce O'Neale","UTA",27,1,0,1,34.1,5,2,4,50,1,2,50,0,0,0,3,10,13,1,2,0,0,1,20.1,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,14,"2020-12-26"
"Theo Maledon","OKC",19,1,1,0,20.4,4,2,5,40,0,2,0,0,0,0,0,0,0,2,4,2,0,2,9,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,1,"2020-12-26"
"Sekou Doumbouya","DET",20,1,0,1,8.8,0,0,5,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,2.4,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,-3,"2020-12-26"
"Terry Rozier","CHA",26,1,0,1,31.3,19,5,15,33.3,2,7,28.6,7,9,77.8,1,2,3,2,0,2,1,2,34.6,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,2,13,"2020-12-26"
"Mitchell Robinson","NYK",22,1,0,1,25,11,5,8,62.5,0,0,0,1,2,50,5,4,9,0,0,1,2,3,30.8,0,0,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,16,"2020-12-26"
"Julius Randle","NYK",26,1,0,1,34.6,25,11,15,73.3,2,2,100,1,2,50,3,4,7,3,4,1,0,4,36.9,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,23,"2020-12-26"
"Wendell Carter Jr.","CHI",21,1,0,1,27.4,9,2,10,20,0,1,0,5,6,83.3,3,3,6,2,1,0,2,3,24.2,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,6,"2020-12-26"
"Zach LaVine","CHI",25,1,0,1,28.8,17,6,13,46.2,3,6,50,2,2,100,0,1,1,2,3,1,0,4,21.2,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,0,7,"2020-12-26"
"Delon Wright","DET",28,1,0,1,42.2,19,5,9,55.6,2,3,66.7,7,9,77.8,3,3,6,4,1,0,1,0,34.2,0,0,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,23,"2020-12-26"
