"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Delon Wright","DET",28,1,0,1,25,3,1,8,12.5,1,5,20,0,0,0,0,1,1,3,0,1,0,0,11.7,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,1,2021-01-06
"Gary Clark","ORL",26,1,1,0,28.4,3,1,4,25,1,3,33.3,0,0,0,1,3,4,1,0,0,0,4,9.3,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,3,2021-01-06
"Grayson Allen","MEM",25,1,0,1,15.7,3,1,2,50,1,2,50,0,0,0,0,3,3,2,0,0,0,1,9.6,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,6,2021-01-06
"Lou Williams","LAC",34,1,1,0,19.9,3,1,4,25,1,2,50,0,0,0,0,1,1,3,1,1,0,1,10.7,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,5,2021-01-06
"Marc Gasol","LAL",35,1,1,0,18.7,3,1,3,33.3,1,2,50,0,0,0,0,4,4,2,1,1,2,5,18.8,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,6,2021-01-06
"Markelle Fultz","ORL",22,1,1,0,4.4,3,1,3,33.3,0,0,0,1,1,100,0,0,0,0,0,1,0,0,6,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,4,2021-01-06
"Mychal Mulder","GSW",26,1,0,1,8.2,3,1,2,50,1,2,50,0,0,0,0,1,1,1,0,0,0,1,5.7,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,2021-01-06
"Otto Porter Jr.","CHI",27,1,0,1,26.4,3,1,8,12.5,1,5,20,0,0,0,1,5,6,3,0,0,0,1,14.7,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,4,2021-01-06
"PJ Dozier","DEN",24,1,1,0,16.2,3,1,3,33.3,0,1,0,1,2,50,0,5,5,1,2,0,1,3,11.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,2021-01-06
"Rodney McGruder","DET",29,1,0,1,7.1,3,1,1,100,0,0,0,1,1,100,1,0,1,0,0,0,0,1,4.2,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,2021-01-06
"Trey Burke","DAL",28,1,1,0,8.7,3,1,5,20,1,3,33.3,0,0,0,0,1,1,0,1,0,0,3,3.2,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,-2,2021-01-06
"Yuta Watanabe","TOR",26,1,0,1,15.9,3,1,4,25,1,2,50,0,0,0,1,2,3,0,1,0,1,2,8.6,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2021-01-06
"Bismack Biyombo","CHA",28,1,1,0,24.3,2,1,5,20,0,0,0,0,2,0,2,6,8,1,0,0,2,2,19.1,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,7,2021-01-06
"Bogdan Bogdanovic","ATL",28,1,0,1,18.3,2,1,5,20,0,3,0,0,0,0,0,2,2,3,0,0,0,4,8.9,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,-1,2021-01-06
"Caleb Martin","CHA",25,1,1,0,14.8,2,1,4,25,0,2,0,0,0,0,0,1,1,0,1,0,0,1,2.2,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,2021-01-06
"Cody Martin","CHA",25,1,1,0,11,2,0,2,0,0,1,0,2,2,100,0,2,2,0,0,0,0,0,4.4,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,4,2021-01-06
"Dean Wade","CLE",24,1,0,1,12.9,2,0,2,0,0,1,0,2,2,100,0,0,0,0,0,0,0,0,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,2021-01-06
"Dwight Powell","DAL",29,1,1,0,14.6,2,1,2,50,0,0,0,0,0,0,2,0,2,0,0,1,1,3,10.4,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,2021-01-06
"Enes Kanter","POR",28,1,0,1,15.6,2,1,3,33.3,0,0,0,0,0,0,3,7,10,2,1,0,0,1,16,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,10,2021-01-06
"JJ Redick","NOP",36,1,0,1,8.3,2,1,4,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,2021-01-06
"Jakob Poeltl","SAS",25,1,1,0,19.3,2,1,1,100,0,0,0,0,0,0,1,5,6,3,2,2,0,0,17.7,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,2021-01-06
"Jeff Green","BKN",34,1,1,0,19.1,2,1,3,33.3,0,1,0,0,0,0,0,5,5,0,0,0,0,3,8,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,4,2021-01-06
"Karim Mane","ORL",20,1,1,0,3.7,2,0,1,0,0,0,0,2,2,100,0,0,0,0,1,0,0,0,1,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,2021-01-06
"Kenrich Williams","OKC",26,1,1,0,12.8,2,1,3,33.3,0,1,0,0,0,0,0,2,2,2,1,1,0,2,9.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,4,2021-01-06
"Marques Bolden","CLE",22,1,0,1,4.6,2,0,0,0,0,0,0,2,2,100,1,1,2,0,0,1,2,0,13.4,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,2021-01-06
"Matisse Thybulle","PHI",23,1,1,0,17.8,2,1,2,50,0,0,0,0,0,0,0,0,0,1,0,1,1,3,9.5,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,2021-01-06
"Miles Bridges","CHA",22,1,1,0,22.4,2,0,5,0,0,3,0,2,2,100,2,4,6,2,0,2,1,2,21.2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,8,2021-01-06
"Myles Turner","IND",24,1,1,0,31.8,2,1,6,16.7,0,2,0,0,0,0,1,4,5,2,0,2,8,4,41,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,12,2021-01-06
"Naz Reid","MIN",21,1,0,1,10.2,2,1,2,50,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,-6,2021-01-06
"Solomon Hill","ATL",29,1,0,1,11.3,2,1,2,50,0,1,0,0,0,0,0,2,2,2,1,0,0,1,6.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,2021-01-06
"Sterling Brown","HOU",25,1,0,1,13.8,2,1,2,50,0,0,0,0,0,0,0,2,2,0,1,1,0,1,6.4,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,2021-01-06
"Tyrese Maxey","PHI",20,1,1,0,11,2,1,1,100,0,0,0,0,0,0,0,2,2,1,0,0,0,1,5.9,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,2021-01-06
"Alex Len","TOR",27,1,0,1,11.7,1,0,1,0,0,1,0,1,2,50,0,1,1,0,1,0,1,2,4.2,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,-2,2021-01-06
"Deni Avdija","WAS",20,1,0,1,15.5,1,0,1,0,0,1,0,1,2,50,0,0,0,0,0,0,1,3,4,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,-3,2021-01-06
"Dwight Howard","PHI",35,1,1,0,11.4,1,0,0,0,0,0,0,1,4,25,0,4,4,0,0,0,2,2,11.8,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,4,2021-01-06
"Anfernee Simons","POR",21,1,0,1,5.1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,-2,2021-01-06
"Anthony Gill","WAS",28,1,0,1,2.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2021-01-06
"Aron Baynes","TOR",34,1,0,1,13.4,0,0,2,0,0,1,0,0,0,0,0,5,5,0,1,0,0,1,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2021-01-06
"Avery Bradley","MIA",30,1,0,1,23.6,0,0,4,0,0,1,0,0,0,0,0,2,2,4,0,1,1,2,14.4,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,2,2021-01-06
"Chris Chiozza","BKN",25,1,1,0,6.1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.7,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,2021-01-06
"DeAndre' Bembry","TOR",26,1,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2021-01-06
"Deividas Sirvydis","DET",20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2021-01-06
"Harry Giles III","POR",22,1,0,1,4.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2021-01-06
"Immanuel Quickley","NYK",21,1,1,0,5.7,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,6,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,2021-01-06
"James Johnson","DAL",33,1,1,0,20.3,0,0,4,0,0,2,0,0,0,0,0,3,3,1,1,0,0,2,4.1,0,0,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,-1,2021-01-06
"Jaylen Adams","MIL",24,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,2021-01-06
"Jerome Robinson","WAS",23,1,0,1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-2,2021-01-06
"Josh Hart","NOP",25,1,0,1,27.8,0,0,4,0,0,2,0,0,0,0,2,8,10,1,2,3,0,2,20.5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,6,2021-01-06
"Langston Galloway","PHX",29,1,1,0,4.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2021-01-06
"Malachi Flynn","TOR",22,1,0,1,3.8,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,-3,2021-01-06
"Maxi Kleber","DAL",28,1,1,0,18.4,0,0,1,0,0,1,0,0,0,0,2,7,9,3,1,0,0,5,14.3,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,7,2021-01-06
"Mfiondu Kabengele","LAC",23,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2021-01-06
"Mo Bamba","ORL",22,1,1,0,3.7,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,-1,2021-01-06
"Nathan Knight","ATL",23,1,0,1,2.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-2,2021-01-06
"R.J. Hampton","DEN",19,1,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2021-01-06
"Ricky Rubio","MIN",30,1,0,1,21.4,0,0,3,0,0,1,0,0,0,0,0,4,4,2,2,1,0,5,8.8,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,-3,2021-01-06
"Sekou Doumbouya","DET",20,1,0,1,12.9,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,3,6.9,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2021-01-06
"Terance Mann","LAC",24,1,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2021-01-06
"Terrance Ferguson","PHI",22,1,1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2021-01-06
"Wes Iwundu","DAL",26,1,1,0,2.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,2021-01-06
